userId,itemId,rate,date
AEHT5RSPN43JTTNESEE4XN2JMGKQ,B000QC0XZO,5.0,2019-04-24
AEEWJ5G6C3NOJT2PCE6DIHO4MAZA,B00FDOHMHM,2.0,2020-05-24
AH2TXNEB5BS6CGV2JM3A62WRI2SQ,B00SX3T2LO,5.0,2018-12-24
AHNLZBDUV7EUEBE2KFE7KRTCOBGQ,B0000YHN9W,5.0,2019-09-24
AHEU4KU2B3HOOWBW6IKLE2AEQ5XA,B00BR1CNFQ,4.0,2020-01-24
AG4VPFLNC7ATCDPTIYAF2UDBFOXQ,B00J0GMMP6,5.0,2017-11-24
AFVEB3Y2SDSVMHOJEOBNRMJLKIOQ,B00J0GMMP6,5.0,2019-04-24
AFRKWILHDWKTZK4MRISJBV4RBVMQ,B0013B1XHE,5.0,2019-03-24
AE6A3UBV7HHPXTV3XDWYS6IZ6RDA,B0000DD5H0,5.0,2019-03-24
AG737IBDBQB5ROWK7XYPV4EYM7EA,B00J0GPC80,5.0,2017-12-24
AE6PTDYKPUFXN34HJXGGALGSG3HQ,B00PJA610Y,3.0,2019-01-24
AG4VPFLNC7ATCDPTIYAF2UDBFOXQ,B00ME7YUIU,5.0,2019-03-24
AHVVRVX2POWE4MSBYHA4YMZTOB3Q,B0132ZPXTC,5.0,2018-04-24
AGJQDM5EXDO3OUEU5ZRHGAWNFY2A,B00A1SQAY6,5.0,2019-05-24
AGKCBOMR4C3I7FOEZQA5DMR6XNDQ,B007FZZUF8,5.0,2020-05-24
AFZHHN2QEEHOWGNYB2YVV7K4E7WQ,B00ME7CV7C,5.0,2020-03-24
AFKW2W7G3C7MXXGG22NLV7ZTDSKA,B00837ZGRY,5.0,2019-06-24
AGP76CNU5MTBGMCRSAYSII5G654Q,B00J0GPC80,5.0,2019-05-24
AEYRSQMCE4TAMAAGTOUKJUXIAW5A,B00NXJDQV0,5.0,2019-12-24
AEVGGAZW73RNRLKLV2TPQBS2AL2Q,B000F4SP30,5.0,2017-12-24
AFJDF3RK5FOCI4ZHEJ4WFXQ5KF3Q,B001W6Q4ME,1.0,2018-12-24
AHQAC35WAKWMNJM4SWAEWB3DGS5Q,B00GORY4E6,5.0,2019-12-24
AGKJDDOURIAPY3JENWELE36DK65Q,B011T3CWPC,5.0,2019-01-24
AHQOBM7HW7XTZBFWSEXLY7EVLCUQ,B00027CCCU,5.0,2020-10-24
AGQE4JRMUI3FYCM7XFWV33QXW3RA,B01BO4HAIK,5.0,2020-01-24
AFES7KWHBWIHQG7VXEOZI5D2EOZQ,B00DCCYD6U,5.0,2018-09-24
AHSAZLPXMMLGUTGBAFQ6UECCVEFQ,B002OW05KC,5.0,2018-10-24
AGRQVDUFT6MFSS4IJGGWSRB2XKJA,B0009N5SG4,5.0,2019-01-24
AFXMUDVEZ3SA5AFWKQMNTEL3XI7Q,B00J0H6NNM,5.0,2020-06-24
AGN5TQCJ5RTYSKEM75I7WQZCG2RA,B00KNNSKV0,1.0,2019-07-24
AF6ITIHNCT2NELK24G6KMQNXAZFQ,B000F4SP30,5.0,2019-06-24
AGRQU2IM6QW7E5VKHU2ZL4M3BRSA,B00MEZEEJ2,5.0,2018-10-24
AE7S6NQ5WRWRADHTG4IZ3MPLGYTQ,B00J42G2UW,5.0,2019-12-24
AFQ6YGS7PEMFXZ44H4LUONIPVUTQ,B00KJ6U8NE,5.0,2020-08-24
AEL6HGCDGHTSC25JVTFWLHSL55BQ,B00CJ5EO2E,5.0,2019-01-24
AEMEMEK4GFF3XFUQEAFZVSFCVXMQ,B000F4SP30,5.0,2019-02-24
AESIFGYVTMYIC4S35RYSVBQ2PCMQ,B000EJUBBU,5.0,2019-09-24
AGP7H76JSJIWEOU5PMDRS4VFYH5Q,B013SJ41AE,5.0,2020-07-24
AGVB2MA56F3KQ2WH5RVVAIWJMFDA,B009E0EBE8,5.0,2019-05-24
AES2YZJTCNEPLNYWSU7TW7TVO3TQ,B00J0ECR5I,5.0,2019-02-24
AGVZSV5QA7WC5ZGFQ6BD7DFJ7AGA,B0013B1XHE,5.0,2020-09-24
AEF327FPJJG3LXISIAV5XFDV6DWQ,B0022AO92Q,5.0,2018-08-24
AFVHEXIKSKKGU5PBXQUBQGTMVTIQ,B0013BKDO8,4.0,2018-01-24
AE27YSCRD7RZGMMCANJDILGA5QHA,B00S5RF8XY,4.0,2019-09-24
AED7DXBIGCN62FTA72QEDDTOUNQQ,B00C9SN562,5.0,2019-07-24
AHMXKZ6C7W5NPTRLOSJHZWP6EHKQ,B0000DD5H0,5.0,2019-06-24
AH5G62JR62F6BNSAHSOL4ILCDFAA,B000EJUBBU,4.0,2017-08-24
AGURP4QQMQKKU3WHG5T22E52446Q,B00J0H6NNM,5.0,2018-02-24
AGULCANQQZW2ZBZFPWNWTPMRWNMQ,B01092XXD4,4.0,2019-01-24
AETDXSR7G7WP2FD5NT7KISVZS6EQ,B00IFD5OH8,5.0,2020-07-24
AHVDRWW23F3NRMFDQFT3SCLND43Q,B00ME7A1II,5.0,2019-05-24
AGALCTB2TBQLBS7S2B75Z3G3D2UQ,B00NJCCAKY,5.0,2020-01-24
AH7VG5Z4TAOY7QLWK5IIFR66J44Q,B013E9L4ZS,5.0,2016-07-24
AGFXC2UA6GEJX5S264XTPYZOF5UA,B01ENFOND2,4.0,2018-09-24
AH6XHDYHAI4GUT4MWMNZVAQGHHIQ,B00837ZGRY,5.0,2018-09-24
AG5ZBRVEQIN5YFY4XIA7MJLYF65Q,B005W17HYY,5.0,2016-11-24
AGODR7YE3JMVENUU24A4K3GCVTEA,B001B19FDK,5.0,2020-03-24
AFRON2WNFKT4OBL2VIKGXPTSGY5Q,B002WJHE7E,5.0,2019-02-24
AFWV6G277N4UAKFUENBC3MIPYKWQ,B000KKVL6C,5.0,2019-07-24
AGCYCRACMZMXFA3VORIZCAHR7V5A,B001DC9USC,5.0,2020-06-24
AEGJHP4XZ75CCDX5FSR47AAFLDUA,B00XH8RQVS,5.0,2019-06-24
AHC7TD4RJ3DNQ3B2HZSIHH4ADJGA,B01CL1FCLM,1.0,2020-10-24
AH3ANUYSV3KWN7SCWJQAZUTROG3A,B00J0ECR5I,5.0,2018-08-24
AHJ4ZNCL7M5BNDNQLDU55H3RLLZA,B00IYFOBQW,5.0,2019-09-24
AHRFNQACFY6G3BMMJDMKKDWX2UNQ,B00J0GMMP6,5.0,2018-08-24
AGJCXI54DKU4LFWKEFRJARHC3PIA,B000F4SP30,5.0,2019-03-24
AHAQZUMGJ666M4XXOZTDNIPFYIMA,B000F4SP30,1.0,2018-09-24
AH2BUHK2NVWP27XU32ROEWTMW6OQ,B000NN9SDO,4.0,2018-09-24
AGZTLAGSVWWKXCIGZJH6XPBJEY7Q,B013SJ41AE,5.0,2020-07-24
AGGJ2WTKZWHWYXE5VSROYKKBWAUA,B00NA00MWS,5.0,2016-12-24
